Latitude,Longitude,Elevation,Name
-77.65325758064792,168.16813706778692,-16.6655,Channel 197
-77.65326319818074,168.16814419197695,-16.681125,Channel 198
-77.65326881571337,168.1681513161733,-16.69675,Channel 199
-77.6532744332458,168.16815844037606,-16.712375,Channel 200
-77.65328005077806,168.16816556458514,-16.728,Channel 201
-77.65328566831013,168.1681726888006,-16.743625,Channel 202
-77.653291285842,168.16817981302242,-16.75925,Channel 203
-77.65329690337371,168.16818693725057,-16.774875,Channel 204
-77.65330252090524,168.16819406148508,-16.7905,Channel 205
-77.65330813843656,168.16820118572596,-16.806125,Channel 206
-77.65331375596772,168.16820830997318,-16.82175,Channel 207
-77.65331937349869,168.16821543422677,-16.837375,Channel 208
-77.65332499102948,168.16822255848672,-16.853,Channel 209
-77.65333060856008,168.16822968275304,-16.868625,Channel 210
-77.6533362260905,168.16823680702566,-16.88425,Channel 211
-77.65334184362071,168.1682439313047,-16.899875,Channel 212
-77.65334746115077,168.16825105559005,-16.9155,Channel 213
-77.65335307868064,168.16825817988178,-16.931125,Channel 214
-77.65335869621032,168.16826530417984,-16.94675,Channel 215
-77.65336431373981,168.16827242848427,-16.962375,Channel 216
-77.65336993126911,168.16827955279504,-16.978,Channel 217
-77.65336993126911,168.16827955279504,-16.978,Channel 218
-77.65341081475668,168.16797710057796,-16.771179104477614,Channel 219
-77.65345169790953,168.1676746463915,-16.564358208955227,Channel 220
-77.65349258072766,168.16737219023562,-16.357537313432836,Channel 221
-77.65353346321105,168.1670697321104,-16.15071641791045,Channel 222
-77.6535743453597,168.16676727201576,-15.943895522388061,Channel 223
-77.65361522717365,168.16646480995175,-15.737074626865674,Channel 224
-77.65365610865287,168.16616234591834,-15.530253731343285,Channel 225
-77.65369698979733,168.16585987991553,-15.323432835820897,Channel 226
-77.65373787060706,168.16555741194333,-15.116611940298508,Channel 227
-77.65377875108204,168.1652549420017,-14.90979104477612,Channel 228
-77.65381963122226,168.16495247009067,-14.702970149253733,Channel 229
-77.65386051102773,168.16464999621024,-14.496149253731344,Channel 230
-77.65390139049848,168.16434752036042,-14.289328358208957,Channel 231
-77.65394226963443,168.16404504254115,-14.082507462686568,Channel 232
-77.65398314843566,168.16374256275247,-13.87568656716418,Channel 233
-77.65402402690209,168.16344008099438,-13.668865671641793,Channel 234
